Word	POS	Joint Probability	
southward	RB	1.72E-06	
nut	JJ	1.72E-06	
contrast	VBP	1.72E-06	
scholars	VBZ	1.72E-06	
left	NNS	1.72E-06	
noise	JJ	1.72E-06	
la	NN	1.72E-06	
there	JJ	1.72E-06	
clean	VBP	1.72E-06	
harvest	VB	1.72E-06	
Pike	VB	1.72E-06	
/	VBP	1.72E-06	
perceive	VBP	1.72E-06	
We'll	WDT	1.72E-06	
cease	VBP	1.72E-06	
shoulder	VBP	1.72E-06	
baby	JJ	1.72E-06	
pray	NN	1.72E-06	
distinct	NN	1.72E-06	
spreading	NN	1.72E-06	
fun	VBN	1.72E-06	
Ten	NNP	1.72E-06	
disciplined	VBD	1.72E-06	
doubtless	RB	1.72E-06	
tested	JJ	1.72E-06	
loves	NNS	1.72E-06	
Helion	NN	1.72E-06	
Mayor	NN	1.72E-06	
They're	IN	1.72E-06	
construct	VBP	1.72E-06	
i.e.	JJ	1.72E-06	
rolling	JJ	1.72E-06	
forgotten	VBD	1.72E-06	
seventeen	VB	1.72E-06	
thorough	NN	1.72E-06	
fixing	NN	1.72E-06	
nineteenth	NN	1.72E-06	
relax	VBP	1.72E-06	
cheerful	NN	1.72E-06	
per	FW	1.72E-06	
struck	VB	1.72E-06	
chewing	NN	1.72E-06	
strongest	NN	1.72E-06	
Prokofieff	NN	1.72E-06	
proven	JJ	1.72E-06	
foreseen	VBN	1.72E-06	
behind	RP	1.72E-06	
nature	JJ	1.72E-06	
reduced	VB	1.72E-06	
judge	VBP	1.72E-06	
neglected	JJ	1.72E-06	
inherent	NN	1.72E-06	
alleged	VBD	1.72E-06	
distinguish	JJ	1.72E-06	
frontier	JJR	1.72E-06	
copy	VB	1.72E-06	
count	VBP	1.72E-06	
insight	JJ	1.72E-06	
crept	VB	1.72E-06	
animal	VB	1.72E-06	
enduring	NN	1.72E-06	
empty	RB	1.72E-06	
Building	NN	1.72E-06	
echo	VBP	1.72E-06	
drive	JJ	1.72E-06	
guys	NN	1.72E-06	
later	NN	1.72E-06	
viewing	NN	1.72E-06	
stains	VBZ	1.72E-06	
document	VB	1.72E-06	
taught	JJ	1.72E-06	
rang	VBP	1.72E-06	
consciousness	VB	1.72E-06	
through	RP	1.72E-06	
colored	VBD	1.72E-06	
Juniors	NNP	1.72E-06	
Very	NNP	1.72E-06	
window	JJ	1.72E-06	
raise	VBP	1.72E-06	
King	VBG	1.72E-06	
belt	VBD	1.72E-06	
Opera	NN	1.72E-06	
Masters	NNS	1.72E-06	
closest	NN	1.72E-06	
wet	VBP	1.72E-06	
constructed	VBD	1.72E-06	
briefly	RB	1.72E-06	
marking	NN	1.72E-06	
hastened	VBN	1.72E-06	
confined	VBD	1.72E-06	
Af	VBP	1.72E-06	
nice	NN	1.72E-06	
developed	NN	1.72E-06	
functioning	JJ	1.72E-06	
smoked	VBN	1.72E-06	
touches	VBZ	1.72E-06	
handy	NN	1.72E-06	
rot	VB	1.72E-06	
Banks	NNS	1.72E-06	
peculiar	NN	1.72E-06	
graduated	JJ	1.72E-06	
neglect	JJ	1.72E-06	
composed	JJ	1.72E-06	
pulled	JJ	1.72E-06	
shade	VB	1.72E-06	
attractive	VBP	1.72E-06	
timber	VB	1.72E-06	
discount	VB	1.72E-06	
cups	NN	1.72E-06	
fond	JJ	1.72E-06	
notes	VBZ	1.72E-06	
honor	JJ	1.72E-06	
Every	JJ	1.72E-06	
convert	NN	1.72E-06	
shoot	VBD	1.72E-06	
Sometimes	NNPS	1.72E-06	
prestige	JJ	1.72E-06	
gather	RB	1.72E-06	
bother	RB	1.72E-06	
Below	NNP	1.72E-06	
consist	VBP	1.72E-06	
employ	NN	1.72E-06	
scale	VB	1.72E-06	
compiled	VBD	1.72E-06	
Quite	RB	1.72E-06	
'em	NNP	1.72E-06	
attain	VBP	1.72E-06	
frequent	VB	1.72E-06	
ignore	RB	1.72E-06	
fiber	VB	1.72E-06	
discover	RB	1.72E-06	
Oriental	JJ	1.72E-06	
differential	NN	1.72E-06	
interdependent	NN	1.72E-06	
explain	NN	1.72E-06	
half	VBD	1.72E-06	
beat	VBP	1.72E-06	
hurt	VBD	1.72E-06	
twelve	CD	1.72E-06	
destructive	NN	1.72E-06	
$500 	CD	1.72E-06	
told	NN	1.72E-06	
restrained	VBD	1.72E-06	
mock	VB	1.72E-06	
high	VBP	1.72E-06	
orthodox	NN	1.72E-06	
imagine	JJ	1.72E-06	
boast	VB	1.72E-06	
hence	VB	1.72E-06	
sizes	VBZ	1.72E-06	
pink	NNS	1.72E-06	
investigated	VBD	1.72E-06	
shadows	VBZ	1.72E-06	
fearful	NN	1.72E-06	
crushed	VBD	1.72E-06	
artist	JJ	1.72E-06	
adequate	NN	1.72E-06	
aided	VBD	1.72E-06	
cultivated	JJ	1.72E-06	
snow	VBP	1.72E-06	
deeper	RBR	1.72E-06	
You'll	JJ	1.72E-06	
foremost	RB	1.72E-06	
lucky	VBP	1.72E-06	
complain	VBP	1.72E-06	
upright	NN	1.72E-06	
unprecedented	VBN	1.72E-06	
stole	JJ	1.72E-06	
deserted	JJ	1.72E-06	
disposed	JJ	1.72E-06	
distinguished	NNS	1.72E-06	
guarantee	VB	1.72E-06	
Jean	JJ	1.72E-06	
average	VBP	1.72E-06	
o'	MD	1.72E-06	
accurate	NN	1.72E-06	
rang	VBZ	1.72E-06	
rounded	JJ	1.72E-06	
Socialist	JJ	1.72E-06	
resume	JJ	1.72E-06	
mold	VB	1.72E-06	
climbing	NN	1.72E-06	
bitter	NN	1.72E-06	
exaggerate	VBP	1.72E-06	
demanding	NN	1.72E-06	
Furthermore	NN	1.72E-06	
newt	JJ	1.72E-06	
illustrate	VBP	1.72E-06	
Quite	PDT	1.72E-06	
rising	NN	1.72E-06	
countless	VB	1.72E-06	
So	VB	1.72E-06	
operate	NN	1.72E-06	
magnificent	NN	1.72E-06	
<unk>	RBS	1.72E-06	
searching	NN	1.72E-06	
aircraft	VB	1.72E-06	
shy	VB	1.72E-06	
roles	VBZ	1.72E-06	
base	VB	1.72E-06	
lit	NN	1.72E-06	
imagined	JJ	1.72E-06	
winding	NN	1.72E-06	
mature	VBP	1.72E-06	
amazing	NN	1.72E-06	
we'd	VBP	1.72E-06	
gear	VBP	1.72E-06	
swept	JJ	1.72E-06	
faded	JJ	1.72E-06	
stroke	VBD	1.72E-06	
broken	VB	1.72E-06	
Merchant	NN	1.72E-06	
bright	NN	1.72E-06	
describes	NNS	1.72E-06	
contest	VB	1.72E-06	
polish	VB	1.72E-06	
Deep	JJ	1.72E-06	
allotted	VBD	1.72E-06	
moon	VB	1.72E-06	
knit	VB	1.72E-06	
boy	UH	1.72E-06	
Add	VB	1.72E-06	
dishes	VBZ	1.72E-06	
sooner	RB	1.72E-06	
Family	RB	1.72E-06	
Near	NNP	1.72E-06	
crowds	NNS	1.72E-06	
it'll	JJ	1.72E-06	
worn	VBD	1.72E-06	
spit	VBD	1.72E-06	
potato	JJ	1.72E-06	
resultant	NN	1.72E-06	
burst	RB	1.72E-06	
alleged	VBN	1.72E-06	
governing	NN	1.72E-06	
River	NN	1.72E-06	
de	NNP	1.72E-06	
she's	VBP	1.72E-06	
West	NN	1.72E-06	
tore	NN	1.72E-06	
limits	VBZ	1.72E-06	
launch	NN	1.72E-06	
translate	VBP	1.72E-06	
track	VB	1.72E-06	
subtle	NN	1.72E-06	
illuminated	JJ	1.72E-06	
upon	RP	1.72E-06	
akin	NN	1.72E-06	
strode	VB	1.72E-06	
thereby	VB	1.72E-06	
grade	VB	1.72E-06	
convincing	NN	1.72E-06	
logic	JJ	1.72E-06	
firmly	VB	1.72E-06	
driven	JJ	1.72E-06	
apparatus	JJ	1.72E-06	
Hence	NN	1.72E-06	
potato	VB	1.72E-06	
stood	JJ	1.72E-06	
Always	NNPS	1.72E-06	
boss	IN	1.72E-06	
pour	VB	1.72E-06	
End	NN	1.72E-06	
kid	VB	1.72E-06	
built	NN	1.72E-06	
Your	NNP	1.72E-06	
Students	NNP	1.72E-06	
man's	NNS	1.72E-06	
plain	VB	1.72E-06	
visiting	NN	1.72E-06	
box	VB	1.72E-06	
crew	JJ	1.72E-06	
Ekstrohm	NN	1.72E-06	
yellow	VB	1.72E-06	
they're	VBD	1.72E-06	
presumed	VBD	1.72E-06	
become	VBD	1.72E-06	
assessing	NN	1.72E-06	
mercy	JJ	1.72E-06	
acute	VB	1.72E-06	
wounds	VBZ	1.72E-06	
spring	VBG	1.72E-06	
revealing	JJ	1.72E-06	
contacts	VBZ	1.72E-06	
vegetable	NN	1.72E-06	
drift	VB	1.72E-06	
sinister	JJ	1.72E-06	
teacher	JJ	1.72E-06	
Providence	NN	1.72E-06	
extracted	VBD	1.72E-06	
Jew	NN	1.72E-06	
reinforce	NN	1.72E-06	
regard	JJ	1.72E-06	
Just	JJ	1.72E-06	
loop	JJ	1.72E-06	
columns	JJ	1.72E-06	
melancholy	JJ	1.72E-06	
Part	VB	1.72E-06	
inherited	JJ	1.72E-06	
bastard	VBP	1.72E-06	
livestock	VB	1.72E-06	
split	JJ	1.72E-06	
Therefore	NN	1.72E-06	
manpower	RBR	1.72E-06	
railroads	VBZ	1.72E-06	
accept	JJ	1.72E-06	
bull's-eye	JJ	1.72E-06	
screwed	VBD	1.72E-06	
fatigue	JJ	1.72E-06	
weren't	JJ	1.72E-06	
yell	VB	1.72E-06	
aerated	VBN	1.72E-06	
spun	VB	1.72E-06	
you'd	VBP	1.72E-06	
plotted	VBD	1.72E-06	
disciplined	JJ	1.72E-06	
risk	VBP	1.72E-06	
devil	JJ	1.72E-06	
prejudice	VB	1.72E-06	
compelled	VBD	1.72E-06	
snapped	JJ	1.72E-06	
Recently	NNP	1.72E-06	
knees	VBZ	1.72E-06	
kicking	NN	1.72E-06	
sauce	VBD	1.72E-06	
precise	NN	1.72E-06	
struck	JJ	1.72E-06	
Later	VB	1.72E-06	
expense	JJ	1.72E-06	
brains	VBZ	1.72E-06	
adjusted	JJ	1.72E-06	
you've	PRP	1.72E-06	
reinforce	VBP	1.72E-06	
ribs	NNS	1.72E-06	
rush	JJ	1.72E-06	
red	VBD	1.72E-06	
supposedly	JJ	1.72E-06	
taught	RB	1.72E-06	
ranks	VBZ	1.72E-06	
inserted	VBD	1.72E-06	
assume	IN	1.72E-06	
Economic	JJ	1.72E-06	
dispatch	VB	1.72E-06	
cm.	NNS	1.72E-06	
parents	VBZ	1.72E-06	
assembled	JJ	1.72E-06	
$1 	0	NN	1.72E-06
prescribed	NN	1.72E-06	
sober	VB	1.72E-06	
appropriate	VBP	1.72E-06	
troops	VB	1.72E-06	
estimate	VBP	1.72E-06	
skin	JJ	1.72E-06	
picked	JJ	1.72E-06	
parish	NN	1.72E-06	
further	JJR	1.72E-06	
<unk>	EX	1.72E-06	
manifest	VB	1.72E-06	
Christ	VB	1.72E-06	
relied	VBD	1.72E-06	
insect	VB	1.72E-06	
perfume	JJ	1.72E-06	
Form	VB	1.72E-06	
clever	VB	1.72E-06	
slender	JJR	1.72E-06	
English	NN	1.72E-06	
dry	NN	1.72E-06	
cup	NNS	1.72E-06	
regularly	JJ	1.72E-06	
cold	VBD	1.72E-06	
head	VBP	1.72E-06	
liver	RB	1.72E-06	
instructed	VBD	1.72E-06	
weren't	IN	1.72E-06	
gather	VBP	1.72E-06	
freedom	RB	1.72E-06	
chores	VBZ	1.72E-06	
edges	VBZ	1.72E-06	
capita	NN	1.72E-06	
matter	RB	1.72E-06	
shadow	VB	1.72E-06	
transparent	NN	1.72E-06	
opening	JJ	1.72E-06	
devote	VBP	1.72E-06	
classes	VBZ	1.72E-06	
locked	JJ	1.72E-06	
wept	JJ	1.72E-06	
remote	VBP	1.72E-06	
appropriate	VB	1.72E-06	
telling	JJ	1.72E-06	
miss	VBD	1.72E-06	
bundle	JJ	1.72E-06	
left	RB	1.72E-06	
bulky	NNS	1.72E-06	
sampling	JJ	1.72E-06	
lamp	JJ	1.72E-06	
absurd	NN	1.72E-06	
bottom	VB	1.72E-06	
transom	NNS	1.72E-06	
disguised	VBD	1.72E-06	
kid	VBZ	1.72E-06	
boy	$	1.72E-06	
above	RB	1.72E-06	
he's	RB	1.72E-06	
Agreement	NN	1.72E-06	
ashamed	JJ	1.72E-06	
virgin	JJ	1.72E-06	
cry	VBP	1.72E-06	
genuine	NN	1.72E-06	
speak	JJ	1.72E-06	
joy	VB	1.72E-06	
brown	IN	1.72E-06	
radio	VB	1.72E-06	
compete	NN	1.72E-06	
suggest	NN	1.72E-06	
gun	VB	1.72E-06	
allied	JJ	1.72E-06	
shift	VBP	1.72E-06	
potent	NN	1.72E-06	
step	VBP	1.72E-06	
patterns	VBZ	1.72E-06	
coincide	VBP	1.72E-06	
they'd	VBP	1.72E-06	
alike	IN	1.72E-06	
flow	VBP	1.72E-06	
lumber	JJ	1.72E-06	
lined	JJ	1.72E-06	
appetite	JJ	1.72E-06	
issue	VBP	1.72E-06	
sunny	NN	1.72E-06	
battered	VBN	1.72E-06	
duly	NN	1.72E-06	
alter	NN	1.72E-06	
searched	VBN	1.72E-06	
islands	VBZ	1.72E-06	
kid	VBD	1.72E-06	
and/or	RB	1.72E-06	
fifty	VB	1.72E-06	
yours	NN	1.72E-06	
contrasts	VBZ	1.72E-06	
couch	JJ	1.72E-06	
inventory	JJ	1.72E-06	
channel	NNS	1.72E-06	
Where	NNP	1.72E-06	
and/or	NN	1.72E-06	
discipline	VB	1.72E-06	
Already	VB	1.72E-06	
trust	RB	1.72E-06	
monthly	RB	1.72E-06	
Jazz	NN	1.72E-06	
v.	RB	1.72E-06	
protective	NN	1.72E-06	
tumbled	VBN	1.72E-06	
whispered	VBN	1.72E-06	
save	NN	1.72E-06	
determine	NN	1.72E-06	
efficient	NN	1.72E-06	
Stevens	VBZ	1.72E-06	
simplified	VBD	1.72E-06	
thirty	VB	1.72E-06	
troops	NN	1.72E-06	
wine	JJ	1.72E-06	
include	JJ	1.72E-06	
cloud	JJ	1.72E-06	
rest	VBP	1.72E-06	
we're	VBN	1.72E-06	
candy	JJ	1.72E-06	
hundred	NNS	1.72E-06	
Masters	NNPS	1.72E-06	
sunlight	JJ	1.72E-06	
licked	VBN	1.72E-06	
creep	JJ	1.72E-06	
trifle	JJ	1.72E-06	
Thank	VB	1.72E-06	
clearer	JJ	1.72E-06	
binomial	NN	1.72E-06	
promise	VBP	1.72E-06	
register	VBP	1.72E-06	
thereby	NN	1.72E-06	
circular	NN	1.72E-06	
interpret	VBP	1.72E-06	
choosing	NN	1.72E-06	
winter	JJ	1.72E-06	
she'd	FW	1.72E-06	
purpose	VB	1.72E-06	
per	NN	1.72E-06	
cattle	VBP	1.72E-06	
bound	VB	1.72E-06	
/	JJ	1.72E-06	
Central	JJ	1.72E-06	
defeated	JJ	1.72E-06	
won't	VB	1.72E-06	
cocktail	JJ	1.72E-06	
trained	VBD	1.72E-06	
quote	NN	1.72E-06	
beg	VB	1.72E-06	
paints	VBZ	1.72E-06	
core	VB	1.72E-06	
constructive	VB	1.72E-06	
trusted	JJ	1.72E-06	
verbal	NN	1.72E-06	
Power	NN	1.72E-06	
span	VBD	1.72E-06	
Would	NNP	1.72E-06	
bid	VBD	1.72E-06	
round	VBN	1.72E-06	
somewhere	JJ	1.72E-06	
gifted	VBD	1.72E-06	
horizontal	NN	1.72E-06	
fig.	VB	1.72E-06	
lighter	RBR	1.72E-06	
Listen	VB	1.72E-06	
freed	VBD	1.72E-06	
freedom	VB	1.72E-06	
Five	JJ	1.72E-06	
acknowledged	JJ	1.72E-06	
et	NN	1.72E-06	
easier	NN	1.72E-06	
Unit	NN	1.72E-06	
gain	VBP	1.72E-06	
contented	JJ	1.72E-06	
works	JJ	1.72E-06	
doses	VBZ	1.72E-06	
removal	JJ	1.72E-06	
existing	JJ	1.72E-06	
daily	NN	1.72E-06	
thigh	JJ	1.72E-06	
attack	VBP	1.72E-06	
peace	VB	1.72E-06	
thrown	IN	1.72E-06	
foamed	VBN	1.72E-06	
discouraged	JJ	1.72E-06	
skirt	VB	1.72E-06	
peculiar	VBP	1.72E-06	
what's	NN	1.72E-06	
felt	NNS	1.72E-06	
Vivian	NNP	1.72E-06	
weep	NN	1.72E-06	
interviewed	VBP	1.72E-06	
singled	VBN	1.72E-06	
question	VBP	1.72E-06	
adult	JJ	1.72E-06	
touched	JJ	1.72E-06	
lunar	JJ	1.72E-06	
dazzling	JJ	1.72E-06	
combine	NN	1.72E-06	
told	JJ	1.72E-06	
haunted	VBD	1.72E-06	
accumulated	VBD	1.72E-06	
discourage	NN	1.72E-06	
lunch	JJ	1.72E-06	
costume	JJ	1.72E-06	
whereby	VBP	1.72E-06	
visit	NNS	1.72E-06	
one's	RB	1.72E-06	
mg/l	NNS	1.72E-06	
grabbed	VBN	1.72E-06	
afterwards	RB	1.72E-06	
holiday	JJ	1.72E-06	
rush	VB	1.72E-06	
walking	JJ	1.72E-06	
grade	JJ	1.72E-06	
lacked	JJ	1.72E-06	
level	VB	1.72E-06	
know	JJ	1.72E-06	
day's	JJ	1.72E-06	
You're	IN	1.72E-06	
practiced	VBD	1.72E-06	
privileges	VBZ	1.72E-06	
call	JJ	1.72E-06	
bit	RB	1.72E-06	
Mike	NN	1.72E-06	
Stadium	NN	1.72E-06	
approximate	VB	1.72E-06	
enjoyed	VB	1.72E-06	
beneath	VB	1.72E-06	
discussed	JJ	1.72E-06	
aged	VBD	1.72E-06	
finite	NN	1.72E-06	
mention	VBP	1.72E-06	
Greenwich	JJ	1.72E-06	
Without	NNP	1.72E-06	
p	JJ	1.72E-06	
separated	JJ	1.72E-06	
utilize	VBP	1.72E-06	
square	VBP	1.72E-06	
kept	JJ	1.72E-06	
pine	JJ	1.72E-06	
fifty	CD	1.72E-06	
whenever	RB	1.72E-06	
tear	NN	1.72E-06	
ragged	VBD	1.72E-06	
Already	JJ	1.72E-06	
Protestantism	NN	1.72E-06	
farming	JJ	1.72E-06	
counter	VB	1.72E-06	
traced	VBD	1.72E-06	
Foods	NNS	1.72E-06	
type	VB	1.72E-06	
horses	VBZ	1.72E-06	
outward	NN	1.72E-06	
fails	NNS	1.72E-06	
strange	VB	1.72E-06	
mold	VBD	1.72E-06	
dirty	NNS	1.72E-06	
upon	UH	1.72E-06	
reared	VBN	1.72E-06	
afford	IN	1.72E-06	
seventeenth	NN	1.72E-06	
Artists	NNPS	1.72E-06	
hear	JJ	1.72E-06	
adjacent	NN	1.72E-06	
lease	VB	1.72E-06	
ties	VBZ	1.72E-06	
hatred	NN	1.72E-06	
appalling	VBG	1.72E-06	
exploited	VBD	1.72E-06	
known	NN	1.72E-06	
survive	JJ	1.72E-06	
Far	CD	1.72E-06	
There's	IN	1.72E-06	
nod	VB	1.72E-06	
Everything	VBG	1.72E-06	
erect	JJ	1.72E-06	
appealing	NN	1.72E-06	
won't	WDT	1.72E-06	
arrange	VBP	1.72E-06	
lasting	NN	1.72E-06	
protested	VBN	1.72E-06	
broader	VB	1.72E-06	
fame	VB	1.72E-06	
found	JJ	1.72E-06	
acquired	JJ	1.72E-06	
infinite	NN	1.72E-06	
marginal	VB	1.72E-06	
cloth	JJ	1.72E-06	
numbered	VBD	1.72E-06	
brightness	JJ	1.72E-06	
myth	JJ	1.72E-06	
useless	NN	1.72E-06	
contemporary	NN	1.72E-06	
appointment	JJ	1.72E-06	
Cold	JJ	1.72E-06	
do	NN	1.72E-06	
ghetto	JJ	1.72E-06	
commit	NN	1.72E-06	
wore	VBP	1.72E-06	
checked	JJ	1.72E-06	
I'm	VB	1.72E-06	
wet	NNS	1.72E-06	
rake	VB	1.72E-06	
mail	VBP	1.72E-06	
slid	JJ	1.72E-06	
sound	RB	1.72E-06	
clung	VBP	1.72E-06	
grade	VBD	1.72E-06	
rustling	NN	1.72E-06	
intermediate	NN	1.72E-06	
define	VBP	1.72E-06	
flies	VBZ	1.72E-06	
till	RB	1.72E-06	
torn	NN	1.72E-06	
afraid	VB	1.72E-06	
woke	NN	1.72E-06	
he'll	JJ	1.72E-06	
Is	NNP	1.72E-06	
tour	VB	1.72E-06	
attract	VBP	1.72E-06	
backed	VBN	1.72E-06	
Friends	NNPS	1.72E-06	
resist	VBP	1.72E-06	
oh	JJ	1.72E-06	
appeal	RB	1.72E-06	
holidays	VBZ	1.72E-06	
plow	VB	1.72E-06	
draws	NN	1.72E-06	
soap	VB	1.72E-06	
Side	NN	1.72E-06	
finger	JJR	1.72E-06	
conclude	VBP	1.72E-06	
assign	VBP	1.72E-06	
puzzled	JJ	1.72E-06	
collected	JJ	1.72E-06	
else's	JJ	1.72E-06	
painted	JJ	1.72E-06	
axis	RB	1.72E-06	
soil	VB	1.72E-06	
settle	VBP	1.72E-06	
protein	JJ	1.72E-06	
thousand	NNS	1.72E-06	
compounded	VBD	1.72E-06	
nagging	JJ	1.72E-06	
engage	NN	1.72E-06	
et	VBD	1.72E-06	
damned	JJ	1.72E-06	
Yankees	NNPS	1.72E-06	
Speaking	NNP	1.72E-06	
military	NN	1.72E-06	
lazy	NN	1.72E-06	
puzzling	JJ	1.72E-06	
spectra	NNS	1.72E-06	
damn	VBZ	1.72E-06	
guide	JJ	1.72E-06	
talks	VBZ	1.72E-06	
numbered	JJ	1.72E-06	
prevent	VBP	1.72E-06	
telling	NN	1.72E-06	
flying	JJ	1.72E-06	
matched	VBD	1.72E-06	
lost	NN	1.72E-06	
corner	VB	1.72E-06	
narrow	NN	1.72E-06	
Means	NNS	1.72E-06	
youth	JJ	1.72E-06	
imagine	NN	1.72E-06	
leather	RB	1.72E-06	
retrieved	VBD	1.72E-06	
ought	VBD	1.72E-06	
surveyed	VBD	1.72E-06	
lucky	NN	1.72E-06	
Whoever	IN	1.72E-06	
forth	VBP	1.72E-06	
starting	JJ	1.72E-06	
backs	VBZ	1.72E-06	
shaking	NN	1.72E-06	
sit	VBD	1.72E-06	
dig	VBP	1.72E-06	
governor's	JJ	1.72E-06	
sin	JJ	1.72E-06	
mount	VB	1.72E-06	
boys	NN	1.72E-06	
evolved	VBD	1.72E-06	
telegraph	VB	1.72E-06	
twelve	NNS	1.72E-06	
stem	VB	1.72E-06	
thrown	VB	1.72E-06	
empty	NN	1.72E-06	
arises	NNS	1.72E-06	
versus	IN	1.72E-06	
fiber	VBP	1.72E-06	
instinct	JJ	1.72E-06	
shift	VBD	1.72E-06	
sponsor	VB	1.72E-06	
rid	VB	1.72E-06	
tougher	NN	1.72E-06	
extent	VB	1.72E-06	
contented	VBD	1.72E-06	
Most	NNP	1.72E-06	
lifetime	JJ	1.72E-06	
rebel	VB	1.72E-06	
meet	VBZ	1.72E-06	
o'clock	NNS	1.72E-06	
round	RP	1.72E-06	
beaten	NN	1.72E-06	
Better	JJR	1.72E-06	
earth	JJ	1.72E-06	
et	VBZ	1.72E-06	
conscious	NN	1.72E-06	
concealed	VBD	1.72E-06	
Meeting	NNP	1.72E-06	
expenditures	VBZ	1.72E-06	
subsystems	NN	1.72E-06	
minds	VBZ	1.72E-06	
blame	VBP	1.72E-06	
swept	NN	1.72E-06	
sensitive	VBP	1.72E-06	
designs	VBZ	1.72E-06	
cops	NN	1.72E-06	
split	VB	1.72E-06	
Dutch	JJ	1.72E-06	
lacked	VBN	1.72E-06	
smiling	NN	1.72E-06	
Banks	VBZ	1.72E-06	
meat	VB	1.72E-06	
renewed	VBD	1.72E-06	
Citizens	NNS	1.72E-06	
collar	VB	1.72E-06	
oriented	JJ	1.72E-06	
republic	JJ	1.72E-06	
whereby	IN	1.72E-06	
there's	RB	1.72E-06	
Representatives	NNP	1.72E-06	
whenever	NN	1.72E-06	
pink	VB	1.72E-06	
Business	JJ	1.72E-06	
manage	VBP	1.72E-06	
atmosphere	EX	1.72E-06	
destined	VBD	1.72E-06	
secular	NN	1.72E-06	
meanwhile	NN	1.72E-06	
constructed	JJ	1.72E-06	
convey	VBP	1.72E-06	
plot	VB	1.72E-06	
staggered	VBN	1.72E-06	
explored	VBD	1.72E-06	
faster	NN	1.72E-06	
neither	JJ	1.72E-06	
task	VB	1.72E-06	
upstairs	RB	1.72E-06	
insure	VBP	1.72E-06	
That's	VBP	1.72E-06	
remind	VBP	1.72E-06	
pending	JJ	1.72E-06	
presumed	JJ	1.72E-06	
wind	VBP	1.72E-06	
accumulated	JJ	1.72E-06	
sent	NN	1.72E-06	
wall	DT	1.72E-06	
phenomena	JJ	1.72E-06	
heard	JJR	1.72E-06	
nonsense	JJ	1.72E-06	
sick	VBN	1.72E-06	
calm	NNS	1.72E-06	
Sons	NNPS	1.72E-06	
told	RB	1.72E-06	
contact	VB	1.72E-06	
answering	NN	1.72E-06	
recovered	VBD	1.72E-06	
shaped	JJ	1.72E-06	
illiterate	NN	1.72E-06	
announce	IN	1.72E-06	
seconds	VBZ	1.72E-06	
overhead	VBP	1.72E-06	
loved	JJ	1.72E-06	
meet	VBD	1.72E-06	
timber	NNP	1.72E-06	
chose	JJ	1.72E-06	
battens	VBZ	1.72E-06	
praise	VB	1.72E-06	
You're	PRP$	1.72E-06	
Bake	VB	1.72E-06	
desert	VB	1.72E-06	
candle	JJ	1.72E-06	
proper	VB	1.72E-06	
ground	VB	1.72E-06	
compressed	VBD	1.72E-06	
timely	RB	1.72E-06	
hang	VBD	1.72E-06	
preoccupied	VBD	1.72E-06	
meant	VB	1.72E-06	
strained	VBN	1.72E-06	
distant	NN	1.72E-06	
dig	NN	1.72E-06	
women's	JJS	1.72E-06	
striking	NN	1.72E-06	
nowadays	VBZ	1.72E-06	
staring	JJ	1.72E-06	
furnish	VBP	1.72E-06	
metropolitan	NN	1.72E-06	
pilot	VB	1.72E-06	
threw	NN	1.72E-06	
future	VB	1.72E-06	
replied	VBN	1.72E-06	
purposes	VBZ	1.72E-06	
English	VB	1.72E-06	
prize	JJ	1.72E-06	
he'd	PRP	1.72E-06	
adjust	VBP	1.72E-06	
enabling	NN	1.72E-06	
guides	VBZ	1.72E-06	
universe	JJ	1.72E-06	
fake	VBP	1.72E-06	
subjects	VBZ	1.72E-06	
decide	IN	1.72E-06	
down	JJ	1.72E-06	
believing	NN	1.72E-06	
open	RB	1.72E-06	
prevent	JJ	1.72E-06	
confided	VBN	1.72E-06	
spread	JJ	1.72E-06	
seek	NN	1.72E-06	
participating	JJ	1.72E-06	
sprawled	JJ	1.72E-06	
dare	JJ	1.72E-06	
narrowed	JJ	1.72E-06	
rack	VB	1.72E-06	
saw	JJ	1.72E-06	
Out	RP	1.72E-06	
composite	NN	1.72E-06	
testified	VBN	1.72E-06	
harsh	NN	1.72E-06	
flung	VB	1.72E-06	
fail	JJ	1.72E-06	
basic	NN	1.72E-06	
across	RP	1.72E-06	
rally	RB	1.72E-06	
crept	VBN	1.72E-06	
performing	NN	1.72E-06	
frame	VB	1.72E-06	
stayed	JJ	1.72E-06	
poetry	VB	1.72E-06	
Song	NN	1.72E-06	
conditioning	VBG	1.72E-06	
clothes	VBZ	1.72E-06	
electron	JJ	1.72E-06	
Certain	VB	1.72E-06	
quiet	VB	1.72E-06	
herd	JJ	1.72E-06	
aged	JJ	1.72E-06	
inquired	VBN	1.72E-06	
trick	JJ	1.72E-06	
dreaming	NN	1.72E-06	
twenty	RB	1.72E-06	
over-all	NN	1.72E-06	
sphere	RB	1.72E-06	
adequate	VBP	1.72E-06	
easier	RBR	1.72E-06	
erect	VBP	1.72E-06	
palms	NN	1.72E-06	
chaos	VB	1.72E-06	
edge	VBP	1.72E-06	
differ	NN	1.72E-06	
else's	FW	1.72E-06	
base	JJ	1.72E-06	
cafeteria	NNS	1.72E-06	
$500 	NNP	1.72E-06	
most	VBN	1.72E-06	
purified	VBN	1.72E-06	
offset	VBN	1.72E-06	
reasoning	VBG	1.72E-06	
Elaine	JJ	1.72E-06	
quit	VBP	1.72E-06	
paragraphs	VB	1.72E-06	
